properties{
  x = 0,
  y = 1680,
  width = 1920,
  height = 960,
  min_layer = 0,
  max_layer = 2,
  world = "outside",
  tileset = "light_world",
  music = "dark_world",
}

tile{
  layer = 0,
  x = 512,
  y = 776,
  width = 16,
  height = 16,
  pattern = "grass.barrier.border.1",
}

tile{
  layer = 0,
  x = 544,
  y = 776,
  width = 16,
  height = 16,
  pattern = "grass.barrier.border.1",
}

tile{
  layer = 1,
  x = 1408,
  y = 568,
  width = 280,
  height = 296,
  pattern = "grass.soil",
}

tile{
  layer = 1,
  x = 1688,
  y = 352,
  width = 232,
  height = 576,
  pattern = "grass.soil",
}

tile{
  layer = 1,
  x = 448,
  y = 784,
  width = 32,
  height = 32,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1400,
  y = 352,
  width = 368,
  height = 216,
  pattern = "grass.soil",
}

tile{
  layer = 1,
  x = 1392,
  y = 376,
  width = 16,
  height = 16,
  pattern = "grass.soil",
}

tile{
  layer = 1,
  x = 1368,
  y = 352,
  width = 64,
  height = 24,
  pattern = "grass.soil",
}

tile{
  layer = 1,
  x = 32,
  y = 0,
  width = 1888,
  height = 352,
  pattern = "grass.soil",
}

tile{
  layer = 1,
  x = 832,
  y = 784,
  width = 32,
  height = 32,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 608,
  y = 784,
  width = 16,
  height = 16,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 352,
  y = 640,
  width = 96,
  height = 176,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 352,
  y = 320,
  width = 480,
  height = 320,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1584,
  y = 240,
  width = 64,
  height = 16,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1584,
  y = 224,
  width = 80,
  height = 16,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1584,
  y = 176,
  width = 160,
  height = 48,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1536,
  y = 176,
  width = 16,
  height = 16,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1552,
  y = 176,
  width = 32,
  height = 48,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1328,
  y = 80,
  width = 416,
  height = 96,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1232,
  y = 80,
  width = 96,
  height = 144,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1216,
  y = 80,
  width = 16,
  height = 48,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1184,
  y = 80,
  width = 32,
  height = 32,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1312,
  y = 288,
  width = 32,
  height = 32,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1200,
  y = 192,
  width = 32,
  height = 32,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1120,
  y = 224,
  width = 192,
  height = 96,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1328,
  y = 176,
  width = 32,
  height = 32,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1072,
  y = 224,
  width = 16,
  height = 16,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 1088,
  y = 224,
  width = 32,
  height = 96,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 832,
  y = 320,
  width = 528,
  height = 32,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 832,
  y = 352,
  width = 48,
  height = 48,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 576,
  y = 640,
  width = 48,
  height = 48,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 448,
  y = 640,
  width = 48,
  height = 48,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 576,
  y = 288,
  width = 32,
  height = 32,
  pattern = "dirt.soil",
}

tile{
  layer = 1,
  x = 352,
  y = 816,
